runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,standard conflicts,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.0022,0,1,1868,7961,1862,1862,1862,1862,0,6e-06,0,0,0,0,0.025735,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,6
0.001835,0,1,1975,8492,1968,1968,1968,1968,0,7e-06,0,0,0,0,0.029453,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,7
0.001972,0,1,2085,9010,2077,2077,2077,2077,0,8e-06,0,0,0,0,0.034804,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,8
0.002663,0,1,2786,11796,2514,2514,2514,2514,0,1.1e-05,0,0,0,0,0.037626,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,9
0.003192,0,1,3112,13311,2839,2839,2839,2839,0,1.6e-05,0,0,0,0,0.041841,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,10
0.003794,0,1,3276,14100,3002,3002,3002,3002,0,1.9e-05,0,0,0,0,0.046683,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,11
0.004117,0,1,3328,14321,3053,3053,3053,3053,0,2.2e-05,0,0,0,0,0.05257,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,12
0.004213,0,1,3592,15586,3314,3314,3314,3314,0,2.4e-05,0,0,0,0,0.057439,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,13
0.004733,0,1,4030,17645,3751,3751,3751,3751,0,3.1e-05,0,0,0,0,0.062036,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,14
0.008283,0,1,4167,18287,3887,3887,3887,3887,0,5.3e-05,0,0,0,0,0.083781,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,15
0.005884,0,1,4176,18328,3895,3895,3895,3895,0,3.4e-05,0,0,0,0,0.087363,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,16
0.006335,0,1,4599,20312,4317,4317,4317,4317,0,3.8e-05,0,0,0,0,0.074488,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,17
0.006184,0,1,4663,20625,4380,4380,4380,4380,0,4.1e-05,0,0,0,0,0.078421,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,18
0.00721,0,1,5113,22741,4829,4829,4829,4829,0,5.1e-05,0,0,0,0,0.08171,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,19
0.007653,0,1,5254,23426,4969,4969,4969,4969,0,5.8e-05,0,0,0,0,0.086846,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,20
0.008458,0,1,5461,24415,5175,5175,5175,5175,0,6.2e-05,0,0,0,0,0.104603,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,21
0.008957,0,1,5882,26398,5595,5595,5595,5595,0,7e-05,0,0,0,0,0.098336,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,22
0.009083,0,1,5985,26883,5697,5697,5697,5697,0,8.3e-05,0,0,0,0,0.101567,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,23
0.009893,0,1,6310,28446,6021,6021,6021,6021,0,8.3e-05,0,0,0,0,0.103886,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,24
0.011716,1,3,6608,29880,6075,6075,6075,6075,1,9.7e-05,2e-06,0.00047,0.000893,0.00103,0.106935,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,25
0.013172,1,3,6829,30938,6295,6295,6295,6295,1,0.000107,1e-06,0.0005,0.000982,0.001103,0.11296,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,26
0.012842,1,3,6883,31177,6348,6348,6348,6348,1,0.000108,1e-06,0.000509,0.000974,0.0011,0.115901,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,27
0.01354,1,3,7353,33324,6817,6817,6817,6817,1,0.000113,2e-06,0.000519,0.000965,0.001091,0.116124,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,28
0.014516,1,3,7421,33653,6884,6884,6884,6884,1,0.000118,2e-06,0.000588,0.001063,0.00121,0.120881,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,29
0.015962,1,3,7659,34781,7121,7121,7121,7121,1,0.000131,1e-06,0.000607,0.001085,0.001231,0.127502,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,30
0.015151,1,3,7864,35799,7325,7325,7325,7325,1,0.000135,1e-06,0.000588,0.001095,0.001229,0.130728,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,31
0.016011,1,3,8000,36427,7458,7458,7458,7458,1,0.000141,1e-06,0.000641,0.00114,0.001281,0.135166,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,32
0.017892,1,3,8221,37484,7678,7678,7678,7678,1,0.000156,1e-06,0.000653,0.001186,0.00134,0.135618,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,33
0.018374,1,3,8423,38373,7879,7879,7879,7879,1,0.000164,2e-06,0.00064,0.001209,0.001369,0.141903,CBS with AStar,scenesinput/Berlin_1_256-even-8.scen:,34
0.000332,0,1,422,1070,421,421,421,421,0,1e-06,0,0,0,0,0.0041,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,1
0.000506,0,1,711,2455,709,709,709,709,0,1e-06,0,0,0,0,0.008675,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,2
0.000834,0,1,1060,4102,1057,1057,1057,1057,0,1e-06,0,0,0,0,0.012918,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,3
0.000963,0,1,1132,4435,1128,1128,1128,1128,0,2e-06,0,0,0,0,0.017218,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,4
0.001326,0,1,1521,6256,1516,1516,1516,1516,0,4e-06,0,0,0,0,0.021515,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,5
0.001588,0,1,1701,7101,1695,1695,1695,1695,0,6e-06,0,0,0,0,0.026159,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,6
0.001946,0,1,2003,8554,1996,1996,1996,1996,0,7e-06,0,0,0,0,0.029853,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,7
0.002171,0,1,2327,10129,2319,2319,2319,2319,0,1e-05,0,0,0,0,0.034161,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,8
0.002862,0,1,2794,12239,2785,2785,2785,2785,0,1.4e-05,0,0,0,0,0.038575,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,9
0.004795,0,1,2814,12335,2804,2804,2804,2804,0,2.3e-05,0,0,0,0,0.057896,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,10
0.003604,0,1,3182,14081,3171,3171,3171,3171,0,2.1e-05,0,0,0,0,0.051297,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,11
0.00429,0,1,3538,15792,3526,3526,3526,3526,0,2.4e-05,0,0,0,0,0.054156,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,12
0.004365,0,1,3612,16148,3599,3599,3599,3599,0,2.6e-05,0,0,0,0,0.057938,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,13
0.004696,0,1,3857,17262,3843,3843,3843,3843,0,3.1e-05,0,0,0,0,0.060992,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,14
0.004905,0,1,3897,17448,3882,3882,3882,3882,0,3.3e-05,0,0,0,0,0.063407,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,15
0.005596,0,1,4311,19372,4295,4295,4295,4295,0,3.6e-05,0,0,0,0,0.069155,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,16
0.005857,0,1,4314,19383,4297,4297,4297,4297,0,3.8e-05,0,0,0,0,0.073284,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,17
0.00615,0,1,4534,20418,4516,4516,4516,4516,0,4.2e-05,0,0,0,0,0.079725,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,18
0.007917,1,3,5332,24187,4705,4705,4705,4705,1,5.6e-05,1e-06,0.000277,0.000975,0.001206,0.08028,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,19
0.008773,1,3,5528,25175,4900,4900,4900,4900,1,7.7e-05,1e-06,0.000307,0.000997,0.001238,0.086739,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,20
0.009393,1,3,5928,27047,5299,5299,5299,5299,1,9.1e-05,1e-06,0.000324,0.001004,0.001235,0.088493,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,21
0.009913,1,3,6026,27482,5396,5396,5396,5396,1,7.9e-05,1e-06,0.000351,0.001082,0.001325,0.092671,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,22
0.010972,1,3,6327,28951,5696,5696,5696,5696,1,8.5e-05,2e-06,0.000332,0.001072,0.001305,0.097656,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,23
0.011444,1,3,6372,29126,5740,5740,5740,5740,1,9.4e-05,2e-06,0.000364,0.001117,0.001373,0.105701,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,24
0.012076,1,3,6705,30696,6072,6072,6072,6072,1,9.8e-05,1e-06,0.000379,0.001183,0.001467,0.107452,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,25
0.017629,4,9,9034,40071,6088,6088,6088,6088,4,0.000167,4e-06,0.001776,0.005413,0.006458,0.109483,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,26
0.018556,4,9,9327,41663,6435,6435,6435,6435,4,0.000164,2e-06,0.001887,0.00562,0.006679,0.11502,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,27
0.01926,4,9,9352,41947,6501,6501,6501,6501,4,0.000176,5e-06,0.001856,0.005532,0.006705,0.119634,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,28
0.020048,4,9,9696,43801,6925,6925,6925,6925,4,0.000191,3e-06,0.001933,0.005615,0.006725,0.124633,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,29
0.022007,4,9,10199,45140,7052,7052,7052,7052,4,0.000209,3e-06,0.002129,0.00629,0.007588,0.128103,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,30
0.034518,4,9,10008,45047,7148,7148,7148,7148,4,0.000351,1e-05,0.003215,0.009811,0.011531,0.128873,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,31
0.023378,4,9,10357,46414,7377,7377,7377,7377,4,0.000208,4e-06,0.002109,0.006444,0.007692,0.159525,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,32
0.024682,4,9,10913,48737,7834,7834,7834,7834,4,0.000254,5e-06,0.002278,0.006474,0.007712,0.13944,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,33
0.025613,4,9,11043,49902,8120,8120,8120,8120,4,0.000235,3e-06,0.002438,0.006708,0.007946,0.141706,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,34
0.026977,4,9,11430,51586,8449,8449,8449,8449,4,0.000279,3e-06,0.002348,0.006912,0.008264,0.148874,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,35
0.028261,4,9,11581,52329,8635,8635,8635,8635,4,0.000271,2e-06,0.002485,0.007039,0.008384,0.163973,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,36
0.039707,5,11,19726,73502,8952,8952,8952,8952,5,0.000302,3e-06,0.002943,0.01466,0.016668,0.154024,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,37
0.040563,5,11,19859,73838,8984,8984,8984,8984,5,0.000298,2e-06,0.003144,0.015147,0.017165,0.157889,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,38
0.044036,5,11,20069,74599,9114,9114,9114,9114,5,0.000352,5e-06,0.00319,0.016752,0.018836,0.165371,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,39
0.042602,5,11,20245,75165,9158,9158,9158,9158,5,0.000354,4e-06,0.003257,0.015926,0.018004,0.162578,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,40
0.043822,5,11,20383,76111,9427,9427,9427,9427,5,0.000376,5e-06,0.00332,0.01606,0.01815,0.16712,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,41
0.044737,5,11,20306,77016,9805,9805,9805,9805,5,0.000382,5e-06,0.003263,0.015358,0.017446,0.1745,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,42
0.046859,5,11,21144,79792,10190,10190,10190,10190,5,0.000384,3e-06,0.003378,0.01626,0.018445,0.175896,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,43
0.049179,5,11,21299,80846,10482,10482,10482,10482,5,0.000406,4e-06,0.003545,0.01684,0.018992,0.183537,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,44
0.051729,5,11,21509,82433,10884,10884,10884,10884,5,0.000466,4e-06,0.003779,0.017305,0.019657,0.187868,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,45
0.054362,5,11,21699,82970,10941,10941,10941,10941,5,0.000462,3e-06,0.003733,0.018845,0.021208,0.195593,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,46
0.053837,5,11,21841,83874,11171,11171,11171,11171,5,0.000428,5e-06,0.003827,0.01839,0.020779,0.204934,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,47
0.055304,5,11,21993,84559,11235,11235,11235,11235,5,0.000457,3e-06,0.003917,0.018469,0.02092,0.200361,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,48
0.067137,5,11,22404,86077,11569,11569,11569,11569,5,0.000565,9e-06,0.004321,0.022136,0.025218,0.216821,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,49
0.060889,5,11,22403,86507,11701,11701,11701,11701,5,0.00055,4e-06,0.004119,0.020625,0.023231,0.219046,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,50
0.061524,5,11,22979,88953,12133,12133,12133,12133,5,0.000559,5e-06,0.004253,0.020139,0.022896,0.216415,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,51
0.064147,5,11,23517,91082,12531,12531,12531,12531,5,0.000552,2e-06,0.004371,0.020867,0.023546,0.227069,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,52
0.062464,5,11,23344,90925,12550,12550,12550,12550,5,0.000512,4e-06,0.004381,0.019726,0.022323,0.22632,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,53
0.065179,5,11,23854,92989,12970,12970,12970,12970,5,0.000574,7e-06,0.004501,0.021685,0.024381,0.21971,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,54
0.070671,5,11,23931,93762,13176,13176,13176,13176,5,0.000627,5e-06,0.004619,0.022336,0.025406,0.237888,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,55
0.071105,5,11,24192,94800,13369,13369,13369,13369,5,0.000624,6e-06,0.004633,0.022442,0.025376,0.236744,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,56
0.069996,5,11,24344,95777,13605,13605,13605,13605,5,0.000608,5e-06,0.004688,0.021385,0.024174,0.24952,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,57
0.076292,5,11,24904,97607,13880,13880,13880,13880,5,0.000677,5e-06,0.004877,0.024164,0.027216,0.246087,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,58
0.071711,5,11,24817,97942,14050,14050,14050,14050,5,0.000624,5e-06,0.004621,0.021673,0.024482,0.2475,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,59
0.076864,5,11,25411,100458,14510,14510,14510,14510,5,0.00068,6e-06,0.004825,0.02254,0.025373,0.248757,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,60
0.082959,5,11,26035,102834,14964,14964,14964,14964,5,0.000776,8e-06,0.005251,0.026125,0.02946,0.279873,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,61
0.087585,5,11,26353,104712,15400,15400,15400,15400,5,0.00079,7e-06,0.005419,0.026573,0.030267,0.258864,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,62
0.08568,5,11,26478,105403,15598,15598,15598,15598,5,0.00077,7e-06,0.005359,0.025904,0.029039,0.265456,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,63
0.085666,5,11,26827,107254,15980,15980,15980,15980,5,0.000742,6e-06,0.005245,0.024661,0.027684,0.266768,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,64
0.089345,5,11,27049,108068,16123,16123,16123,16123,5,0.000837,6e-06,0.005437,0.025917,0.029131,0.270229,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,65
0.091953,5,11,27527,109878,16406,16406,16406,16406,5,0.000885,5e-06,0.00551,0.027085,0.030357,0.276423,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,66
0.168311,5,11,27381,109553,16421,16421,16421,16421,5,0.001505,1.7e-05,0.007051,0.044708,0.052999,0.282417,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,67
0.089689,5,11,27765,111598,16874,16874,16874,16874,5,0.000834,6e-06,0.00536,0.025171,0.028233,0.282172,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,68
0.098929,5,11,28053,112786,17124,17124,17124,17124,5,0.000938,4e-06,0.005797,0.028447,0.031897,0.292218,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,69
0.110997,6,13,31681,122975,17332,17332,17331,17331,6,0.000972,8e-06,0.007137,0.03607,0.040654,0.294555,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,70
0.119631,8,17,32393,126659,17348,17348,17347,17347,8,0.001092,9e-06,0.010101,0.042436,0.047551,0.302152,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,71
0.114982,8,17,32909,128616,17696,17696,17695,17695,8,0.001074,7e-06,0.009928,0.040605,0.045494,0.293364,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,72
0.122078,8,17,33017,129120,17801,17801,17800,17800,8,0.001061,9e-06,0.010017,0.042464,0.047468,0.29813,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,73
0.121112,8,17,32847,129410,18009,18009,18008,18008,8,0.001151,6e-06,0.009982,0.041265,0.0464,0.310933,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,74
0.128967,9,19,33652,132845,18132,18132,18131,18131,9,0.001277,9e-06,0.011605,0.045506,0.051261,0.301355,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,75
0.126044,9,19,34100,134708,18489,18489,18488,18488,9,0.001182,8e-06,0.011358,0.044465,0.050161,0.316138,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,76
0.129715,9,19,34141,135225,18612,18612,18611,18611,9,0.001211,7e-06,0.011797,0.046081,0.052075,0.308191,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,77
0.130619,9,19,34632,137310,19021,19021,19020,19020,9,0.001185,1e-05,0.0116,0.045561,0.051716,0.318317,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,78
0.133998,9,19,34749,138368,19322,19322,19321,19321,9,0.001254,1e-05,0.011759,0.04696,0.052829,0.334653,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,79
0.137719,9,19,35372,140689,19657,19657,19656,19656,9,0.001336,1.1e-05,0.012193,0.0474,0.053559,0.324357,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,80
0.140789,9,19,35828,143031,20098,20098,20097,20097,9,0.001358,9e-06,0.012279,0.047881,0.05416,0.319263,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,81
0.146135,9,19,36076,143933,20210,20210,20209,20209,9,0.001424,9e-06,0.012535,0.04965,0.056138,0.335043,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,82
0.154999,10,21,37359,148652,20423,20423,20422,20422,10,0.001529,1.5e-05,0.01468,0.055625,0.063604,0.33589,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,83
0.152973,10,21,37406,149476,20699,20699,20698,20698,10,0.001583,1.1e-05,0.014007,0.05304,0.060375,0.335295,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,84
0.165625,11,23,39431,157246,20981,20981,20980,20980,11,0.001583,8e-06,0.01534,0.059483,0.067449,0.337042,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,85
0.216553,18,37,51261,193787,21019,21019,21018,21018,18,0.001947,1.8e-05,0.02514,0.104687,0.119464,0.34485,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,86
0.188653,13,27,42453,166828,21450,21450,21449,21449,13,0.00173,1e-05,0.019092,0.073528,0.083875,0.354726,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,87
0.2257,19,39,52244,199325,21669,21669,21668,21668,19,0.002084,1.5e-05,0.026668,0.108969,0.124332,0.351808,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,88
0.201228,14,29,46727,180188,22111,22111,22110,22110,14,0.001853,7e-06,0.020145,0.084394,0.096028,0.352812,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,89
0.224975,17,35,51153,194365,22263,22263,22262,22262,17,0.002032,3.1e-05,0.025106,0.104434,0.11836,0.358951,CBS with AStar,scenesinput/Berlin_1_256-even-9.scen:,90
0.000147,0,1,211,559,210,210,210,210,0,0,0,0,0,0,0.004013,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,1
0.000397,0,1,540,1846,538,538,538,538,0,1e-06,0,0,0,0,0.00839,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,2
0.000802,0,1,854,3343,851,851,851,851,0,2e-06,0,0,0,0,0.012514,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,3
0.001014,0,1,1269,5124,1265,1265,1265,1265,0,3e-06,0,0,0,0,0.017262,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,4
0.001111,0,1,1330,5425,1325,1325,1325,1325,0,3e-06,0,0,0,0,0.020873,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,5
0.001271,0,1,1393,5736,1387,1387,1387,1387,0,4e-06,0,0,0,0,0.024991,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,6
0.001558,0,1,1696,7151,1689,1689,1689,1689,0,6e-06,0,0,0,0,0.029956,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,7
0.001856,0,1,2022,8716,2014,2014,2014,2014,0,8e-06,0,0,0,0,0.035715,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,8
0.002221,0,1,2262,9884,2253,2253,2253,2253,0,1e-05,0,0,0,0,0.037735,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,9
0.002344,0,1,2297,10047,2287,2287,2287,2287,0,1.2e-05,0,0,0,0,0.040527,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,10
0.002741,0,1,2570,11374,2559,2559,2559,2559,0,1.5e-05,0,0,0,0,0.046255,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,11
0.003058,0,1,2936,13104,2924,2924,2924,2924,0,1.8e-05,0,0,0,0,0.049099,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,12
0.003643,0,1,3297,14833,3284,3284,3284,3284,0,2.3e-05,0,0,0,0,0.054231,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,13
0.00395,0,1,3545,16028,3531,3531,3531,3531,0,2.7e-05,0,0,0,0,0.057457,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,14
0.004482,0,1,3967,18021,3952,3952,3952,3952,0,3.2e-05,0,0,0,0,0.061647,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,15
0.004967,0,1,4041,18375,4025,4025,4025,4025,0,3.4e-05,0,0,0,0,0.066401,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,16
0.005697,0,1,4486,20456,4469,4469,4469,4469,0,4.3e-05,0,0,0,0,0.069761,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,17
0.005844,0,1,4496,20502,4478,4478,4478,4478,0,4.2e-05,0,0,0,0,0.077636,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,18
0.006439,0,1,4826,22078,4807,4807,4807,4807,0,4.5e-05,0,0,0,0,0.077833,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,19
0.007341,0,1,5064,23213,5044,5044,5044,5044,0,5.8e-05,0,0,0,0,0.085249,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,20
0.008041,0,1,5439,25006,5418,5418,5418,5418,0,6e-05,0,0,0,0,0.092616,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,21
0.008389,0,1,5771,26592,5749,5749,5749,5749,0,6.8e-05,0,0,0,0,0.089058,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,22
0.008949,0,1,6040,27881,6017,6017,6017,6017,0,7.1e-05,0,0,0,0,0.101061,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,23
0.00942,0,1,6293,29090,6269,6269,6269,6269,0,8e-05,0,0,0,0,0.097816,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,24
0.010089,0,1,6623,30670,6598,6598,6598,6598,0,9e-05,0,0,0,0,0.100328,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,25
0.010892,0,1,6868,31798,6842,6842,6842,6842,0,9.7e-05,0,0,0,0,0.105779,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,26
0.011636,0,1,7164,33184,7137,7137,7137,7137,0,0.000101,0,0,0,0,0.110473,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,27
0.01305,0,1,7535,34934,7507,7507,7507,7507,0,0.000128,0,0,0,0,0.113002,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,28
0.013451,0,1,7734,35913,7705,7705,7705,7705,0,0.000126,0,0,0,0,0.120617,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,29
0.013942,0,1,8191,37983,8117,8117,8117,8117,0,0.000144,0,0,0,0,0.123163,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,30
0.014905,0,1,8265,38348,8190,8190,8190,8190,0,0.000129,0,0,0,0,0.125641,CBS with AStar,scenesinput/Berlin_1_256-even-10.scen:,31
